gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
gender_male,speed_fast,volume_normal,pitch_normal,"The speaker distinguished himself with a clear and vivid expression of ideas, delivered with swift and dynamic delivery.",0-2-0-0,0-2-N-N,,His speech was characterized by clear and vivid expression of ideas. The delivery of the speaker was quick.
gender_male,speed_fast,volume_low,pitch_low,"The speech was delivered with a placating inflection and a hastened speaking tempo, while maintaining a soft and subdued volume from start to finish.",0-2-1-1,N-2-1-1,,"The inflection employed in the speech is placating. In search of a voice with a hastens speaking tempo. From start to finish, the speaker kept a soft and subdued volume throughout the speech."
gender_male,speed_fast,volume_low,pitch_low,"Throughout the speech, the speaker utilized a placating inflection, a hastened speaking tempo, and a consistently soft and subdued volume.",0-2-1-1,N-2-1-1,,"The inflection employed in the speech is placating. In search of a voice with a hastens speaking tempo. From start to finish, the speaker kept a soft and subdued volume throughout the speech."
gender_male,speed_fast,volume_low,pitch_low,"Utilizing a mixture of a placating inflection, hastened speaking tempo, and a soft and subdued volume, the speaker delivered a seamless presentation.",0-2-1-1,N-2-1-1,,"The inflection employed in the speech is placating. In search of a voice with a hastens speaking tempo. From start to finish, the speaker kept a soft and subdued volume throughout the speech."
gender_male,speed_fast,volume_low,pitch_low,"Employing a placating inflection and quick speaking tempo, the speaker maintained a gentle and subdued volume throughout the speech.",0-2-1-1,N-2-1-1,,"The inflection employed in the speech is placating. In search of a voice with a hastens speaking tempo. From start to finish, the speaker kept a soft and subdued volume throughout the speech."
gender_male,speed_fast,volume_low,pitch_low,"The speaker implemented a placating inflection, a hastened speaking tempo, and a soft and subdued volume, creating a fluid and balanced presentation.",0-2-1-1,N-2-1-1,,"The inflection employed in the speech is placating. In search of a voice with a hastens speaking tempo. From start to finish, the speaker kept a soft and subdued volume throughout the speech."
gender_male,speed_normal,volume_high,pitch_high,"The speaker screeched with a male-like voice, maintaining a consistent ringing volume.",0-0-2-2,0-N-2-2,,"With a male-like voice, the speaker screeched with a consistent ringing volume."
gender_male,speed_normal,volume_high,pitch_high,"Maintaining a consistent ringing volume, the speaker screeched with a voice akin to a male.",0-0-2-2,0-N-2-2,,"With a male-like voice, the speaker screeched with a consistent ringing volume."
gender_male,speed_normal,volume_high,pitch_high,"With a voice akin to a male, the speaker screeched with a consistent ringing volume.",0-0-2-2,0-N-2-2,,"With a male-like voice, the speaker screeched with a consistent ringing volume."
gender_male,speed_normal,volume_high,pitch_high,The consistent ringing volume of the screech was accompanied by a male-like voice from the speaker.,0-0-2-2,0-N-2-2,,"With a male-like voice, the speaker screeched with a consistent ringing volume."
gender_male,speed_normal,volume_high,pitch_high,A male-sounding voice accompanied the consistent ringing volume of the screech emanated by the speaker.,0-0-2-2,0-N-2-2,,"With a male-like voice, the speaker screeched with a consistent ringing volume."
gender_female,speed_slow,volume_normal,pitch_high,"I'm looking for a speech style that is lethargic in tempo, distinctively shrill in tone, and tailored for femaleness.",1-1-0-2,1-1-0-2,,"The kind of speech I'm seeking features a lethargic tempo and a distinctive, shrill tonality. The ideal speech style is one that has a volume level like regular conversation. I would appreciate receiving a voice specifically tailored to a femaleness."
gender_female,speed_slow,volume_normal,pitch_high,"A speech featuring lethargic tempo, shrill tonality, and tailored for a female voice at a volume level like regular conversation is what I seek.",1-1-0-2,1-1-0-2,,"The kind of speech I'm seeking features a lethargic tempo and a distinctive, shrill tonality. The ideal speech style is one that has a volume level like regular conversation. I would appreciate receiving a voice specifically tailored to a femaleness."
gender_female,speed_slow,volume_normal,pitch_high,"My ideal speech style includes a female-specific voice tailored for lethargic tempo and distinctive shrill tonality, with a volume level similar to regular conversation.",1-1-0-2,1-1-0-2,,"The kind of speech I'm seeking features a lethargic tempo and a distinctive, shrill tonality. The ideal speech style is one that has a volume level like regular conversation. I would appreciate receiving a voice specifically tailored to a femaleness."
gender_female,speed_slow,volume_normal,pitch_high,"If you can offer me a speech style with a female voice that has a lethargic tempo and a distinctive, shrill tonality, along with the volume level typically used in regular conversation, I would appreciate it greatly.",1-1-0-2,1-1-0-2,,"The kind of speech I'm seeking features a lethargic tempo and a distinctive, shrill tonality. The ideal speech style is one that has a volume level like regular conversation. I would appreciate receiving a voice specifically tailored to a femaleness."
gender_female,speed_slow,volume_normal,pitch_high,"The style of speech I'm after has a female-specific voice that is lethargic in tempo, distinctively shrill in tonality, and has a volume level that mirrors regular conversation.",1-1-0-2,1-1-0-2,,"The kind of speech I'm seeking features a lethargic tempo and a distinctive, shrill tonality. The ideal speech style is one that has a volume level like regular conversation. I would appreciate receiving a voice specifically tailored to a femaleness."
gender_male,speed_slow,volume_low,pitch_low,"The speaker maintained a consistently gentle and mellow intonation from start to finish, despite lacking a commanding and masculine quality to their voice.",0-1-1-1,0-1-1-1,,"From start to finish, the speaker kept a soft and subdued volume throughout the speech. I desire a voice that projects a sense of robustness and machismo, with a deep, husky tone. The speaker's delivery was limping."
gender_male,speed_slow,volume_low,pitch_low,"Throughout the speech, the speaker's weak and feeble delivery failed to exude the powerful and rugged tone that I prefer in a voice.",0-1-1-1,0-1-1-1,,"From start to finish, the speaker kept a soft and subdued volume throughout the speech. I desire a voice that projects a sense of robustness and machismo, with a deep, husky tone. The speaker's delivery was limping."
gender_male,speed_slow,volume_low,pitch_low,"Despite keeping a quiet and understated volume from start to finish, the speaker's delivery lacked the dynamic and vigorous quality that I find appealing in a voice.",0-1-1-1,0-1-1-1,,"From start to finish, the speaker kept a soft and subdued volume throughout the speech. I desire a voice that projects a sense of robustness and machismo, with a deep, husky tone. The speaker's delivery was limping."
gender_male,speed_slow,volume_low,pitch_low,"The speaker's soft and subdued volume failed to compensate for their lackluster and anemic delivery, which lacked the robust and macho quality that I desire in a voice.",0-1-1-1,0-1-1-1,,"From start to finish, the speaker kept a soft and subdued volume throughout the speech. I desire a voice that projects a sense of robustness and machismo, with a deep, husky tone. The speaker's delivery was limping."
gender_male,speed_slow,volume_low,pitch_low,"Despite desiring a voice with a deep, husky tone that radiates strength and bravado, the speaker's limping delivery fell short of my expectations, maintaining a meek and timid volume from beginning to end.",0-1-1-1,0-1-1-1,,"From start to finish, the speaker kept a soft and subdued volume throughout the speech. I desire a voice that projects a sense of robustness and machismo, with a deep, husky tone. The speaker's delivery was limping."
gender_male,speed_normal,volume_high,pitch_low,"In my pursuit of finding the perfect orator, I require one whose voice booms like thunder and exudes a masculine energy, while also delivering their speech with a natural flair and a hollow pitch level.",0-0-2-1,0-0-2-1,,I'm looking for a voice that matches the loudness of thunder and the masculinity of a man. I'm in search of a speaker whose delivery feels natural and has a hollow pitch level.
gender_male,speed_normal,volume_high,pitch_low,"For me, the ideal speaker must possess a voice loud as thunder and masculine in tone, yet deliver their message with ease and a hollow pitch level that feels authentic and unforced.",0-0-2-1,0-0-2-1,,I'm looking for a voice that matches the loudness of thunder and the masculinity of a man. I'm in search of a speaker whose delivery feels natural and has a hollow pitch level.
gender_male,speed_normal,volume_high,pitch_low,"The speaking style that appeals to me is one where the voice is as loud as thunder, masculine in nature, and the delivery comes across naturally and with a hollow pitch level.",0-0-2-1,0-0-2-1,,I'm looking for a voice that matches the loudness of thunder and the masculinity of a man. I'm in search of a speaker whose delivery feels natural and has a hollow pitch level.
gender_male,speed_normal,volume_high,pitch_low,"As I search for a speaker, I am drawn to voices that resemble thunder in loudness and masculinity, while also delivering their message in a smoothed-out, natural manner with a hollow pitch level.",0-0-2-1,0-0-2-1,,I'm looking for a voice that matches the loudness of thunder and the masculinity of a man. I'm in search of a speaker whose delivery feels natural and has a hollow pitch level.
gender_male,speed_normal,volume_high,pitch_low,"My preference for a speaker centers around a thunderous, masculine voice, coupled with a natural delivery and a hollow pitch level that gives their words a genuine quality.",0-0-2-1,0-0-2-1,,I'm looking for a voice that matches the loudness of thunder and the masculinity of a man. I'm in search of a speaker whose delivery feels natural and has a hollow pitch level.
gender_female,speed_fast,volume_high,pitch_low,"This speech is delivered hastily with a subwoofer pitch, and I prefer a sonorous female voice.",1-2-2-1,1-2-2-1,,The hasty delivery of this speech is accompanied by a subwoofer pitch. My preference is for a female-sounding voice with a sonorous quality.
gender_female,speed_fast,volume_high,pitch_low,"With a subwoofer pitch, this speech is delivered hastily, and my preference is for a female voice with a sonorous quality.",1-2-2-1,1-2-2-1,,The hasty delivery of this speech is accompanied by a subwoofer pitch. My preference is for a female-sounding voice with a sonorous quality.
gender_female,speed_fast,volume_high,pitch_low,Hasting delivering of this speech comes with a subwoofer pitch that contrasts my preference for a sonorous female voice.,1-2-2-1,1-2-2-1,,The hasty delivery of this speech is accompanied by a subwoofer pitch. My preference is for a female-sounding voice with a sonorous quality.
gender_female,speed_fast,volume_high,pitch_low,"The speech is hastily delivered with a subwoofer pitch, whereas I favor a female voice with a sonorous quality.",1-2-2-1,1-2-2-1,,The hasty delivery of this speech is accompanied by a subwoofer pitch. My preference is for a female-sounding voice with a sonorous quality.
gender_female,speed_fast,volume_high,pitch_low,"The hasty delivery of this speech, which has a subwoofer pitch, counters my preference for a female-sounding voice with a sonorous quality.",1-2-2-1,1-2-2-1,,The hasty delivery of this speech is accompanied by a subwoofer pitch. My preference is for a female-sounding voice with a sonorous quality.
gender_female,speed_fast,volume_normal,pitch_high,"I'm in search of a voice that exhibits characteristics of femininity, while avoiding a quick and abrasive tone that could leave an unpleasant impression.",1-2-0-2,1-2-N-2,,I'm looking for a voice that reflects the characteristics of a womanliness. The speaker's quick and abrasive tone left a displeasing impression.
gender_female,speed_fast,volume_normal,pitch_high,"While searching for a voice that embodies womanliness, it's important to avoid a sharp and impatient tone that could create a negative impact.",1-2-0-2,1-2-N-2,,I'm looking for a voice that reflects the characteristics of a womanliness. The speaker's quick and abrasive tone left a displeasing impression.
gender_female,speed_fast,volume_normal,pitch_high,"A voice that accurately conveys femininity is desired, but it's important to steer clear of a rapid and abrasive tone that may leave an unwelcome effect.",1-2-0-2,1-2-N-2,,I'm looking for a voice that reflects the characteristics of a womanliness. The speaker's quick and abrasive tone left a displeasing impression.
gender_female,speed_fast,volume_normal,pitch_high,"Seeking a voice that encompasses the traits of womanliness, while avoiding a blunt and biting tone that could result in an unfavorable impression.",1-2-0-2,1-2-N-2,,I'm looking for a voice that reflects the characteristics of a womanliness. The speaker's quick and abrasive tone left a displeasing impression.
gender_female,speed_fast,volume_normal,pitch_high,"The desired voice should accurately reflect femininity, without incorporating a hasty and abrasive tone that could leave a negative and unwanted perception.",1-2-0-2,1-2-N-2,,I'm looking for a voice that reflects the characteristics of a womanliness. The speaker's quick and abrasive tone left a displeasing impression.
gender_male,speed_fast,volume_low,pitch_normal,Can you help me find a mid-range pitch voice and create a male sir-sounding voice speaking swiftly but quietly?,0-2-1-0,0-2-1-0,,Could you assist me in finding a voice that is mid-range in pitch? Can you generate a voice that embodies a male sir's gender and speaks at an accelerated pace while maintaining a subdued volume?
gender_male,speed_fast,volume_low,pitch_normal,Could you assist me in creating a male sir-sounding voice with mid-range pitch and speaking speed while maintaining a subdued volume?,0-2-1-0,0-2-1-0,,Could you assist me in finding a voice that is mid-range in pitch? Can you generate a voice that embodies a male sir's gender and speaks at an accelerated pace while maintaining a subdued volume?
gender_male,speed_fast,volume_low,pitch_normal,"Can you help me generate a voice that speaks with a subdued volume, embodies a male sir's gender, and maintains an accelerated pace at a mid-range pitch?",0-2-1-0,0-2-1-0,,Could you assist me in finding a voice that is mid-range in pitch? Can you generate a voice that embodies a male sir's gender and speaks at an accelerated pace while maintaining a subdued volume?
gender_male,speed_fast,volume_low,pitch_normal,"Could you assist me in finding a voice that embodies a male sir's gender, speaks at an accelerated pace, and has a mid-range pitch while maintaining a subdued volume?",0-2-1-0,0-2-1-0,,Could you assist me in finding a voice that is mid-range in pitch? Can you generate a voice that embodies a male sir's gender and speaks at an accelerated pace while maintaining a subdued volume?
gender_male,speed_fast,volume_low,pitch_normal,Can you combine a mid-range pitch with a male sir-sounding voice that speaks quickly but quietly?,0-2-1-0,0-2-1-0,,Could you assist me in finding a voice that is mid-range in pitch? Can you generate a voice that embodies a male sir's gender and speaks at an accelerated pace while maintaining a subdued volume?
gender_female,speed_normal,volume_high,pitch_high,"The speaker's loud and clear volume style kept the audience on the edge of their seats, making me yearn for a wife-specific voice that matched his piercing tones.",1-0-2-2,1-N-2-2,,"The loud and clear ringing volume style of the speaker had the audience on the edge of their seats, and I'd love to receive a wife-specific voice with similar piercing tones."
gender_female,speed_normal,volume_high,pitch_high,"With his loud and clear ringing volume style, the speaker held the audience's attention, prompting me to long for a wife-specific voice that possessed similar piercing tones.",1-0-2-2,1-N-2-2,,"The loud and clear ringing volume style of the speaker had the audience on the edge of their seats, and I'd love to receive a wife-specific voice with similar piercing tones."
gender_female,speed_normal,volume_high,pitch_high,"The speaker's powerful and clear volume style had the audience captivated, leaving me wishing for a wife-specific voice with equally piercing tones.",1-0-2-2,1-N-2-2,,"The loud and clear ringing volume style of the speaker had the audience on the edge of their seats, and I'd love to receive a wife-specific voice with similar piercing tones."
gender_female,speed_normal,volume_high,pitch_high,"The audience was mesmerized by the speaker's loud and clear ringing volume style, and it made me long for a wife-specific voice with the same piercing tones.",1-0-2-2,1-N-2-2,,"The loud and clear ringing volume style of the speaker had the audience on the edge of their seats, and I'd love to receive a wife-specific voice with similar piercing tones."
gender_female,speed_normal,volume_high,pitch_high,"The speaker's attention-grabbing volume style, which was loud and clear with piercing tones, left me yearning for a wife-specific voice that possessed the same power.",1-0-2-2,1-N-2-2,,"The loud and clear ringing volume style of the speaker had the audience on the edge of their seats, and I'd love to receive a wife-specific voice with similar piercing tones."
gender_male,speed_fast,volume_high,pitch_normal,"The speaker's delivery was hurried and featured a mid-range pitch, while I required a loud and masculine tone.",0-2-2-0,0-2-2-0,,I require a loud and masculine voice. The speaker's mid-range pitch speech was delivered hastily.
gender_male,speed_fast,volume_high,pitch_normal,"Despite the speaker's mid-range pitch and fast pace, I demanded a loud and masculine voice.",0-2-2-0,0-2-2-0,,I require a loud and masculine voice. The speaker's mid-range pitch speech was delivered hastily.
gender_male,speed_fast,volume_high,pitch_normal,"I needed a speaker with a loud, masculine voice, but the speaker's delivery had a mid-range pitch and was rushed.",0-2-2-0,0-2-2-0,,I require a loud and masculine voice. The speaker's mid-range pitch speech was delivered hastily.
gender_male,speed_fast,volume_high,pitch_normal,"The speaker's rapid, mid-range pitch speech did not meet my requirement for a loud and masculine voice.",0-2-2-0,0-2-2-0,,I require a loud and masculine voice. The speaker's mid-range pitch speech was delivered hastily.
gender_male,speed_fast,volume_high,pitch_normal,"Although the speaker spoke with a mid-range pitch and quickly, I was seeking someone with a loud and masculine voice.",0-2-2-0,0-2-2-0,,I require a loud and masculine voice. The speaker's mid-range pitch speech was delivered hastily.
gender_male,speed_slow,volume_normal,pitch_normal,The speaker employs a mid-range pitch and communicates effectively with a slow speed and everyday tone.,0-1-0-0,N-1-0-0,,"The pitch of this speech is mid-range. The speaker communicates effectively with a slow speed and a voice that is neither too loud nor too soft, resembling everyday speech."
gender_male,speed_slow,volume_normal,pitch_normal,"Using a mid-range pitch and an everyday speech style, the speaker effectively communicates with a slow pace.",0-1-0-0,N-1-0-0,,"The pitch of this speech is mid-range. The speaker communicates effectively with a slow speed and a voice that is neither too loud nor too soft, resembling everyday speech."
gender_male,speed_slow,volume_normal,pitch_normal,"An effective communicator, the speaker adapts an everyday tone and mid-range pitch with a slow rate of speech.",0-1-0-0,N-1-0-0,,"The pitch of this speech is mid-range. The speaker communicates effectively with a slow speed and a voice that is neither too loud nor too soft, resembling everyday speech."
gender_male,speed_slow,volume_normal,pitch_normal,"This speaker's style of speech involves a mid-range pitch, a slow pace, and an everyday tone that facilitates effective communication.",0-1-0-0,N-1-0-0,,"The pitch of this speech is mid-range. The speaker communicates effectively with a slow speed and a voice that is neither too loud nor too soft, resembling everyday speech."
gender_male,speed_slow,volume_normal,pitch_normal,"Employing a mid-range pitch and an easy-to-understand tone, the speaker communicates effectively with a slow pace.",0-1-0-0,N-1-0-0,,"The pitch of this speech is mid-range. The speaker communicates effectively with a slow speed and a voice that is neither too loud nor too soft, resembling everyday speech."
gender_male,speed_fast,volume_normal,pitch_low,The speaker presents the speech hurriedly with a subwoofer pitch.,0-2-0-1,N-2-N-1,,"Delivered with a subwoofer pitch, this speech is hastily presented by the speaker."
gender_male,speed_fast,volume_normal,pitch_low,"Delivered with a hurried subwoofer pitch, the speaker presents the speech.",0-2-0-1,N-2-N-1,,"Delivered with a subwoofer pitch, this speech is hastily presented by the speaker."
gender_male,speed_fast,volume_normal,pitch_low,"Amidst a subwoofer pitch, the speaker hastily delivers the speech.",0-2-0-1,N-2-N-1,,"Delivered with a subwoofer pitch, this speech is hastily presented by the speaker."
gender_male,speed_fast,volume_normal,pitch_low,This speech is presented rapidly with a subwoofer pitch from the speaker.,0-2-0-1,N-2-N-1,,"Delivered with a subwoofer pitch, this speech is hastily presented by the speaker."
gender_male,speed_fast,volume_normal,pitch_low,The speaker hastily presents this speech with a subwoofer pitch.,0-2-0-1,N-2-N-1,,"Delivered with a subwoofer pitch, this speech is hastily presented by the speaker."
gender_female,speed_slow,volume_normal,pitch_low,"For optimal communication, I kindly request a she-sounding voice that is akin to everyday speech in terms of volume, with neither loudness nor softness, while also desiring a slowed speaking tempo and a low-pitched undertone.",1-1-0-1,1-1-0-1,,"To effectively communicate, it's advised to have a she-sounding voice that is similar to everyday speech without being too loud or too soft, which is what I kindly request. In search of a voice with a slowed speaking tempo. I'm interested in a voice with a undertone pitch level, please."
gender_female,speed_slow,volume_normal,pitch_low,"A voice that strikes the ideal balance between loud and soft, with a she-sounding quality, and a speaking tempo that's slowed down is what I'm after, in addition to a low undertone pitch.",1-1-0-1,1-1-0-1,,"To effectively communicate, it's advised to have a she-sounding voice that is similar to everyday speech without being too loud or too soft, which is what I kindly request. In search of a voice with a slowed speaking tempo. I'm interested in a voice with a undertone pitch level, please."
gender_female,speed_slow,volume_normal,pitch_low,"My preferred style of speech necessitates a she-sounding voice that's neither too loud nor too soft, similar to everyday speech, in addition to a slowed speaking tempo and a low undertone pitch level.",1-1-0-1,1-1-0-1,,"To effectively communicate, it's advised to have a she-sounding voice that is similar to everyday speech without being too loud or too soft, which is what I kindly request. In search of a voice with a slowed speaking tempo. I'm interested in a voice with a undertone pitch level, please."
gender_female,speed_slow,volume_normal,pitch_low,"In pursuit of a style of speech that's most effective, I'm looking for a she-sounding voice that is not overly loud or soft and maintains a similar cadence to everyday speech, all while delivering a low undertone pitch.",1-1-0-1,1-1-0-1,,"To effectively communicate, it's advised to have a she-sounding voice that is similar to everyday speech without being too loud or too soft, which is what I kindly request. In search of a voice with a slowed speaking tempo. I'm interested in a voice with a undertone pitch level, please."
gender_female,speed_slow,volume_normal,pitch_low,"What I seek is a style of speech that involves a she-sounding voice with a reduced speaking tempo and a low undertone pitch, while still remaining similar to everyday speech in terms of volume, as this facilitates effective communication.",1-1-0-1,1-1-0-1,,"To effectively communicate, it's advised to have a she-sounding voice that is similar to everyday speech without being too loud or too soft, which is what I kindly request. In search of a voice with a slowed speaking tempo. I'm interested in a voice with a undertone pitch level, please."
gender_female,speed_normal,volume_normal,pitch_normal,The speech moved at a moderate pace and featured a voice tailored to the gender of a women.,1-0-0-0,1-0-N-N,,The speech moved at moderate pace. I'd like a voice that is specific to the gender of a ladies.
gender_female,speed_normal,volume_normal,pitch_normal,"A gender-specific voice accompanied the speech, which proceeded at a moderate pace.",1-0-0-0,1-0-N-N,,The speech moved at moderate pace. I'd like a voice that is specific to the gender of a ladies.
gender_female,speed_normal,volume_normal,pitch_normal,The speaker's pace was moderate and their voice was appropriate to a female audience.,1-0-0-0,1-0-N-N,,The speech moved at moderate pace. I'd like a voice that is specific to the gender of a ladies.
gender_female,speed_normal,volume_normal,pitch_normal,The speech moved along at a moderate pace and featured a voice that was geared towards women.,1-0-0-0,1-0-N-N,,The speech moved at moderate pace. I'd like a voice that is specific to the gender of a ladies.
gender_female,speed_normal,volume_normal,pitch_normal,"A female-oriented voice complemented the speech, which moved at a moderate pace.",1-0-0-0,1-0-N-N,,The speech moved at moderate pace. I'd like a voice that is specific to the gender of a ladies.
gender_female,speed_normal,volume_high,pitch_normal,"With a boom that filled the room and a girl-sounding quality that made a kind request, the speaker's voice commanded attention.",1-0-2-0,1-N-2-N,,"The speaker's voice boomed throughout the room, conveying a ringing volume that caught everyone's attention. I kindly request a voice that is girl-sounding."
gender_female,speed_normal,volume_high,pitch_normal,The booming voice that caught everyone's attention was kindly requesting a girl-sounding tone for future speeches.,1-0-2-0,1-N-2-N,,"The speaker's voice boomed throughout the room, conveying a ringing volume that caught everyone's attention. I kindly request a voice that is girl-sounding."
gender_female,speed_normal,volume_high,pitch_normal,"As the speaker's booming voice filled the room, they kindly requested a girl-sounding quality for their speech.",1-0-2-0,1-N-2-N,,"The speaker's voice boomed throughout the room, conveying a ringing volume that caught everyone's attention. I kindly request a voice that is girl-sounding."
gender_female,speed_normal,volume_high,pitch_normal,"Combining a booming volume with a girl-sounding tone, the speaker's voice demanded attention while kindly making a request.",1-0-2-0,1-N-2-N,,"The speaker's voice boomed throughout the room, conveying a ringing volume that caught everyone's attention. I kindly request a voice that is girl-sounding."
gender_female,speed_normal,volume_high,pitch_normal,"With powerful booms and a gentle request for a girl-sounding voice, the speaker's style of speech commanded attention and kindness.",1-0-2-0,1-N-2-N,,"The speaker's voice boomed throughout the room, conveying a ringing volume that caught everyone's attention. I kindly request a voice that is girl-sounding."
gender_female,speed_fast,volume_normal,pitch_normal,Can you deliver a female voice presentation with a medium pitch tone and a fast pace of speaking?,1-2-0-0,1-2-N-0,,Is it possible for you to present a mid-level pitch tone for a female voice? The speaker's pace of speech was rapid.
gender_female,speed_fast,volume_normal,pitch_normal,I would appreciate it if you could speak quickly with a mid-level pitch tone in your female voice presentation.,1-2-0-0,1-2-N-0,,Is it possible for you to present a mid-level pitch tone for a female voice? The speaker's pace of speech was rapid.
gender_female,speed_fast,volume_normal,pitch_normal,The speaker's style of delivery was characterized by a fast pace of speech and a mid-level pitch tone for a female voice.,1-2-0-0,1-2-N-0,,Is it possible for you to present a mid-level pitch tone for a female voice? The speaker's pace of speech was rapid.
gender_female,speed_fast,volume_normal,pitch_normal,I am looking for a female presenter who can speak rapidly with a pitch tone that is moderate in level.,1-2-0-0,1-2-N-0,,Is it possible for you to present a mid-level pitch tone for a female voice? The speaker's pace of speech was rapid.
gender_female,speed_fast,volume_normal,pitch_normal,A presentation by a female speaker with a mid-level pitch tone and rapid pace of speech is what I am seeking.,1-2-0-0,1-2-N-0,,Is it possible for you to present a mid-level pitch tone for a female voice? The speaker's pace of speech was rapid.
gender_male,speed_normal,volume_normal,pitch_normal,Can you speak in a moderate pitch that is good for daily conversations?,0-0-0-0,N-N-0-0,,Could you find a voice with a moderate pitch for me? Speak in a normal voice that is suitable for everyday conversations.
gender_male,speed_normal,volume_normal,pitch_normal,Please find a voice that is normal and appropriate for everyday communication.,0-0-0-0,N-N-0-0,,Could you find a voice with a moderate pitch for me? Speak in a normal voice that is suitable for everyday conversations.
gender_male,speed_normal,volume_normal,pitch_normal,I am looking for someone to speak with an average tone that is fitting for regular chats.,0-0-0-0,N-N-0-0,,Could you find a voice with a moderate pitch for me? Speak in a normal voice that is suitable for everyday conversations.
gender_male,speed_normal,volume_normal,pitch_normal,"Would you mind using a voice with a moderate pitch, which is suitable for casual exchanges?",0-0-0-0,N-N-0-0,,Could you find a voice with a moderate pitch for me? Speak in a normal voice that is suitable for everyday conversations.
gender_male,speed_normal,volume_normal,pitch_normal,Can you find me a speaker whose voice is in a normal range and ideal for everyday talks?,0-0-0-0,N-N-0-0,,Could you find a voice with a moderate pitch for me? Speak in a normal voice that is suitable for everyday conversations.
gender_female,speed_slow,volume_high,pitch_high,"The desired style of speech is characterized by a sonorous, leisurely feminine voice that refrains from ear-piercing pitch.",1-1-2-2,1-1-2-2,,"The desired style of speech is a combination of a sonorous, feminine voice with a leisurely tempo, and without the ear-piercing pitch."
gender_female,speed_slow,volume_high,pitch_high,"A desirable speaking style features a leisurely, sonorous feminine voice while avoiding shrill pitch.",1-1-2-2,1-1-2-2,,"The desired style of speech is a combination of a sonorous, feminine voice with a leisurely tempo, and without the ear-piercing pitch."
gender_female,speed_slow,volume_high,pitch_high,The ideal manner of speaking is marked by a leisurely feminine voice with sonorous tones and without piercing pitch.,1-1-2-2,1-1-2-2,,"The desired style of speech is a combination of a sonorous, feminine voice with a leisurely tempo, and without the ear-piercing pitch."
gender_female,speed_slow,volume_high,pitch_high,"A desirable speaking style combines a sonorous, feminine voice with a leisurely tempo without any high-pitched shrillness.",1-1-2-2,1-1-2-2,,"The desired style of speech is a combination of a sonorous, feminine voice with a leisurely tempo, and without the ear-piercing pitch."
gender_female,speed_slow,volume_high,pitch_high,"A desirable speech style encompasses a leisurely, sonorous feminine voice that steers clear of ear-piercing pitch.",1-1-2-2,1-1-2-2,,"The desired style of speech is a combination of a sonorous, feminine voice with a leisurely tempo, and without the ear-piercing pitch."
gender_female,speed_slow,volume_low,pitch_low,Is it possible to generate a comforting voice that matches the gender of a dame with a deliberate speed and a subdued tone devoid of any changes in volume?,1-1-1-1,1-1-1-1,,Is it possible to generate a voice that matches the gender of a dames? The delivery of the speech is comforting. The speaker's style of speech was characterized by a deliberate speed and subdued tone devoid of any changes in volume.
gender_female,speed_slow,volume_low,pitch_low,Can a voice be created that matches a dame's gender while delivering a comforting speech with a deliberate speed and a subdued tone without any fluctuations in volume?,1-1-1-1,1-1-1-1,,Is it possible to generate a voice that matches the gender of a dames? The delivery of the speech is comforting. The speaker's style of speech was characterized by a deliberate speed and subdued tone devoid of any changes in volume.
gender_female,speed_slow,volume_low,pitch_low,The speaker's style of speech that was delivered with a deliberate speed and subdued tone devoid of any changes in volume created a comforting voice that matched the gender of a dame.,1-1-1-1,1-1-1-1,,Is it possible to generate a voice that matches the gender of a dames? The delivery of the speech is comforting. The speaker's style of speech was characterized by a deliberate speed and subdued tone devoid of any changes in volume.
gender_female,speed_slow,volume_low,pitch_low,"With a deliberate pace and subdued tone devoid of any changes in volume, is it possible to generate a comforting voice that matches the gender of a dame as the speaker's style of speech illustrated?",1-1-1-1,1-1-1-1,,Is it possible to generate a voice that matches the gender of a dames? The delivery of the speech is comforting. The speaker's style of speech was characterized by a deliberate speed and subdued tone devoid of any changes in volume.
gender_female,speed_slow,volume_low,pitch_low,"The speaker's style of speech, characterized by a comforting voice that matched the gender of a dame, employed a deliberate pace and a subdued tone while avoiding any changes in volume.",1-1-1-1,1-1-1-1,,Is it possible to generate a voice that matches the gender of a dames? The delivery of the speech is comforting. The speaker's style of speech was characterized by a deliberate speed and subdued tone devoid of any changes in volume.
gender_male,speed_slow,volume_normal,pitch_high,The speaker delivers their speech with a slow-paced and grating pitch.,0-1-0-2,N-1-N-2,,The speaker uses a harsh pitch. I'm seeking a style of speech that moves at a sluggish tempo.
gender_male,speed_slow,volume_normal,pitch_high,"The speech style is characterized by a rough, abrasive tone and a sluggish pace.",0-1-0-2,N-1-N-2,,The speaker uses a harsh pitch. I'm seeking a style of speech that moves at a sluggish tempo.
gender_male,speed_slow,volume_normal,pitch_high,"The speaker tends to use a harsh pitch while delivering their speeches in a slow, plodding manner.",0-1-0-2,N-1-N-2,,The speaker uses a harsh pitch. I'm seeking a style of speech that moves at a sluggish tempo.
gender_male,speed_slow,volume_normal,pitch_high,"The style of speech sought after is one that incorporates a sharp and rough pitch, but moves at a sluggish tempo.",0-1-0-2,N-1-N-2,,The speaker uses a harsh pitch. I'm seeking a style of speech that moves at a sluggish tempo.
