gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
U,U,P,P,Please generate a [volume] and [pitch] voice for your speech.,,,U-U-P-P,Please generate a [volume] voice. The pitch of this speech is [pitch].
U,U,P,P,Your speech should be in a [volume] tone and [pitch].,,,U-U-P-P,Please generate a [volume] voice. The pitch of this speech is [pitch].
U,U,P,P,Speak with a [pitch] and [volume] voice as you present.,,,U-U-P-P,Please generate a [volume] voice. The pitch of this speech is [pitch].
U,U,P,P,The tone of your speech must be at a [volume] level while maintaining a [pitch] tone.,,,U-U-P-P,Please generate a [volume] voice. The pitch of this speech is [pitch].
U,U,P,P,"For your speech, aim for a [volume] voice while using a [pitch] tone.",,,U-U-P-P,Please generate a [volume] voice. The pitch of this speech is [pitch].
P,U,U,P,Please generate a voice that sounds like a [gender] with a [pitch] pitch.,,,P-U-U-P,Please generate a voice that sounds like a [gender]. The pitch of the speaker's voice is [pitch].
P,U,U,P,Generate a [pitch] pitched voice that sounds like [gender] please.,,,P-U-U-P,Please generate a voice that sounds like a [gender]. The pitch of the speaker's voice is [pitch].
P,U,U,P,Generate a voice that emulates a [gender] with a [pitch] pitch.,,,P-U-U-P,Please generate a voice that sounds like a [gender]. The pitch of the speaker's voice is [pitch].
P,U,U,P,"If possible, produce a [gender]-sounding voice with a [pitch] pitch.",,,P-U-U-P,Please generate a voice that sounds like a [gender]. The pitch of the speaker's voice is [pitch].
P,U,U,P,Can you create a [pitch] toned voice that resembles [gender]?,,,P-U-U-P,Please generate a voice that sounds like a [gender]. The pitch of the speaker's voice is [pitch].
P,P,P,P,Could you generate a [volume] voice that aligns with the gender of a [gender] and sounds [pitch] pitched while keeping the presentation tempo at [speed]?,,,P-P-P-P,"Could you generate a voice that is [volume] in volume? Could you generate a voice that aligns with the gender of a [gender], please? The presentation proceeded at [speed] tempo. Can you help me find a voice that sounds [pitch] pitched?"
P,P,P,P,"Maintaining the [speed] tempo, could you help me find a [volume] voice that aligns with the gender of a [gender] and sounds [pitch] pitched?",,,P-P-P-P,"Could you generate a voice that is [volume] in volume? Could you generate a voice that aligns with the gender of a [gender], please? The presentation proceeded at [speed] tempo. Can you help me find a voice that sounds [pitch] pitched?"
P,P,P,P,"Considering the [speed] tempo, could you assist me in finding a [volume] voice that sounds [pitch] pitched and fits the gender of a [gender]?",,,P-P-P-P,"Could you generate a voice that is [volume] in volume? Could you generate a voice that aligns with the gender of a [gender], please? The presentation proceeded at [speed] tempo. Can you help me find a voice that sounds [pitch] pitched?"
P,P,P,P,"It would be great if you could create a voice that aligns with the gender of a [gender], has a [volume] volume, sounds [pitch] pitched, and can maintain the [speed] tempo of the presentation.",,,P-P-P-P,"Could you generate a voice that is [volume] in volume? Could you generate a voice that aligns with the gender of a [gender], please? The presentation proceeded at [speed] tempo. Can you help me find a voice that sounds [pitch] pitched?"
P,P,P,P,"I need your help to find a voice that has a [volume] volume, aligns with the gender of a [gender], sounds [pitch] pitched, and matches the [speed] tempo of the presentation.",,,P-P-P-P,"Could you generate a voice that is [volume] in volume? Could you generate a voice that aligns with the gender of a [gender], please? The presentation proceeded at [speed] tempo. Can you help me find a voice that sounds [pitch] pitched?"
U,U,P,U,"Despite the audience's uproar, the speaker's volume remained [volume] throughout the impassioned speech.",,,U-U-P-U,"Throughout the speech, the volume remained [volume]."
U,U,P,U,The monotony of the lecture was only amplified by the speaker's consistent [volume] throughout.,,,U-U-P-U,"Throughout the speech, the volume remained [volume]."
U,U,P,U,"Despite the gravity of the situation, the politician's volume remained [volume] during the entire address to the nation.",,,U-U-P-U,"Throughout the speech, the volume remained [volume]."
U,U,P,U,"Throughout the comedic routine, the comedian purposefully maintained a steady [volume] to build tension for the punchline.",,,U-U-P-U,"Throughout the speech, the volume remained [volume]."
U,U,P,U,The eerie nature of the ghost story was only amplified by the storyteller's unwavering [volume] throughout the entire tale.,,,U-U-P-U,"Throughout the speech, the volume remained [volume]."
P,U,P,U,"Throughout the speech, the volume remained [volume] and I would appreciate receiving a voice specifically tailored to a [gender].",,,P-U-P-U,"Throughout the speech, the volume remained [volume]. I would appreciate receiving a voice specifically tailored to a [gender]."
P,U,P,U,"Maintaining a consistent [volume] throughout the speech, I would appreciate receiving a voice specifically tailored to a [gender].",,,P-U-P-U,"Throughout the speech, the volume remained [volume]. I would appreciate receiving a voice specifically tailored to a [gender]."
P,U,P,U,"The [volume] remained constant throughout the speech, while I would appreciate receiving a voice specifically tailored to a [gender].",,,P-U-P-U,"Throughout the speech, the volume remained [volume]. I would appreciate receiving a voice specifically tailored to a [gender]."
P,U,P,U,"Throughout the speech, the [volume] was unchanged and I would appreciate receiving a voice specifically tailored to a [gender].",,,P-U-P-U,"Throughout the speech, the volume remained [volume]. I would appreciate receiving a voice specifically tailored to a [gender]."
P,U,P,U,I would appreciate receiving a voice specifically tailored to a [gender] as the [volume] remained consistent throughout the speech.,,,P-U-P-U,"Throughout the speech, the volume remained [volume]. I would appreciate receiving a voice specifically tailored to a [gender]."
U,P,U,P,The pitch of this speech falls in the [pitch] range and could you create a voice that speaks at a [speed] rate?,,,U-P-U-P,The pitch of this speech falls in the [pitch] range. Can you create a voice that speaks at a [speed] rate?
U,P,U,P,"With a pitch falling in the [pitch] range, can you generate a voice that speaks at a [speed] rate as requested?",,,U-P-U-P,The pitch of this speech falls in the [pitch] range. Can you create a voice that speaks at a [speed] rate?
U,P,U,P,"This speech has a pitch range that falls in the [pitch] category, could you develop a voice that speaks at a [speed] rate to match?",,,U-P-U-P,The pitch of this speech falls in the [pitch] range. Can you create a voice that speaks at a [speed] rate?
U,P,U,P,"Given that the pitch of this speech falls in the [pitch] range, can you craft a voice that speaks at a [speed] rate as desired?",,,U-P-U-P,The pitch of this speech falls in the [pitch] range. Can you create a voice that speaks at a [speed] rate?
U,P,U,U,The speaker delivered the talk with a [speed] rate as it unfolded.,,,U-P-U-U,The talk unfolded at [speed] rate.
U,P,U,U,"As the talk unfolded, the [speed] rate at which it was delivered remained consistent.",,,U-P-U-U,The talk unfolded at [speed] rate.
U,P,U,U,The [speed] rate at which the talk unfolded was maintained throughout the delivery by the speaker.,,,U-P-U-U,The talk unfolded at [speed] rate.
U,P,U,U,"There was a [speed] rate at which the talk unfolded, and the speaker stuck to it throughout their delivery.",,,U-P-U-U,The talk unfolded at [speed] rate.
U,P,U,U,"Throughout the delivery of the talk, the speaker maintained a [speed] rate at which it unfolded.",,,U-P-U-U,The talk unfolded at [speed] rate.
U,P,P,P,"Generate a voice that has a [volume] volume, proceeds at [speed] tempo during the presentation, and has a desirable [pitch] pitch level.",,,U-P-P-P,"Generate a voice that has a [volume] volume. The presentation proceeded at [speed] tempo. I'm interested in a voice with a [pitch] pitch level, please."
U,P,P,P,"When generating a voice, consider a [volume] volume, [speed] tempo, and [pitch] pitch level to match the desired sound.",,,U-P-P-P,"Generate a voice that has a [volume] volume. The presentation proceeded at [speed] tempo. I'm interested in a voice with a [pitch] pitch level, please."
U,P,P,P,"A voice with a suitable [volume] volume, [speed] tempo during presentation, and the correct [pitch] pitch level is what I'm interested in.",,,U-P-P-P,"Generate a voice that has a [volume] volume. The presentation proceeded at [speed] tempo. I'm interested in a voice with a [pitch] pitch level, please."
U,P,P,P,"To create the desired sound of voice, focus on achieving the right [volume] volume, [speed] tempo, and [pitch] pitch level.",,,U-P-P-P,"Generate a voice that has a [volume] volume. The presentation proceeded at [speed] tempo. I'm interested in a voice with a [pitch] pitch level, please."
U,P,P,P,"I need a voice that has all the characteristics I desire; the right [volume] volume, [speed] tempo, and [pitch] pitch level during the presentation.",,,U-P-P-P,"Generate a voice that has a [volume] volume. The presentation proceeded at [speed] tempo. I'm interested in a voice with a [pitch] pitch level, please."
P,P,P,U,"In search of a speaker who can communicate with [speed] speaking tempo, [gender] who delivered their ideas clearly, and a [volume] in volume sound to satisfy my needs.",,,P-P-P-U,Desiring a voice with a [speed] speaking tempo. [gender] expressed their ideas clearly. I need a voice that is [volume] in volume.
P,P,P,U,"When seeking a voice that possesses [volume] in volume, [gender] seeks a communicator who speaks with [speed], and whose ideas are transparently expressed.",,,P-P-P-U,Desiring a voice with a [speed] speaking tempo. [gender] expressed their ideas clearly. I need a voice that is [volume] in volume.
P,P,P,U,"The voice [gender] needs should exhibit [speed] speaking tempo, clear idea delivery, and [volume] in volume sound.",,,P-P-P-U,Desiring a voice with a [speed] speaking tempo. [gender] expressed their ideas clearly. I need a voice that is [volume] in volume.
P,P,U,U,The presentation flowed at [speed] speed and I'm seeking a voice with a [gender] identity; could you assist me with that?,,,P-P-U-U,The presentation flowed at [speed] speed. I'm seeking a voice with a [gender] identity; could you assist me with that?
P,P,U,U,"Seeking assistance in finding a voice with [gender] identity, the presentation flowed at [speed] speed.",,,P-P-U-U,The presentation flowed at [speed] speed. I'm seeking a voice with a [gender] identity; could you assist me with that?
P,P,U,U,"While seeking a voice with [gender] identity, I found the presentation to flow at [speed] speed.",,,P-P-U-U,The presentation flowed at [speed] speed. I'm seeking a voice with a [gender] identity; could you assist me with that?
P,P,U,U,"The presentation flowed at [speed] speed, and I need guidance on finding a voice with [gender] identity.",,,P-P-U-U,The presentation flowed at [speed] speed. I'm seeking a voice with a [gender] identity; could you assist me with that?
P,U,U,U,Can you generate a [gender]-specific voice?,,,P-U-U-U,Can you generate a voice that represents the gender of a [gender]?
P,U,U,U,Can you produce a voice that embodies the gender of a [gender]?,,,P-U-U-U,Can you generate a voice that represents the gender of a [gender]?
P,U,U,U,Can you create a voice that accurately represents the gender of a [gender]?,,,P-U-U-U,Can you generate a voice that represents the gender of a [gender]?
P,U,U,U,Can you fashion a voice that reflects the gender of a [gender]?,,,P-U-U-U,Can you generate a voice that represents the gender of a [gender]?
P,U,U,U,Can you craft a voice that captures the gender of a [gender]?,,,P-U-U-U,Can you generate a voice that represents the gender of a [gender]?
U,U,U,P,This [pitch]-range speech falls in the monotone style.,,,U-U-U-P,The pitch of this speech falls in the [pitch] range.
U,U,U,P,The speaker uses a high-pitched tone in this [pitch] speech.,,,U-U-U-P,The pitch of this speech falls in the [pitch] range.
U,U,U,P,This [pitch] speech is delivered with a flat intonation.,,,U-U-U-P,The pitch of this speech falls in the [pitch] range.
U,U,U,P,The [pitch] of this speech is delivered in a singsong manner.,,,U-U-U-P,The pitch of this speech falls in the [pitch] range.
U,U,U,P,This [pitch] style of speech is characterized by a melodic tone.,,,U-U-U-P,The pitch of this speech falls in the [pitch] range.
U,P,P,U,The speaker's voice was [volume] and the tempo of the talk was [speed].,,,U-P-P-U,The volume of the speaker's voice was [volume]. The tempo of the talk was [speed].
U,P,P,U,"With [volume] voice, the speaker maintained [speed] tempo in their talk.",,,U-P-P-U,The volume of the speaker's voice was [volume]. The tempo of the talk was [speed].
U,P,P,U,"Demonstrating [volume] voice and [speed] tempo, the speaker delivered their talk.",,,U-P-P-U,The volume of the speaker's voice was [volume]. The tempo of the talk was [speed].
U,P,P,U,The speaker's talk was a balance of [speed] tempo and [volume] voice.,,,U-P-P-U,The volume of the speaker's voice was [volume]. The tempo of the talk was [speed].
P,P,U,P,Give me a [gender] voice that can deliver a speech at [speed] pace with [pitch] intonation.,,,P-P-U-P,The speech moved at [speed] pace. The pitch used in this speech is [pitch]. Please give me a [gender] voice.
P,P,U,P,"I want a voice that can speak at [speed] pace and use [pitch] intonation, preferably with [gender] tone.",,,P-P-U-P,The speech moved at [speed] pace. The pitch used in this speech is [pitch]. Please give me a [gender] voice.
P,P,U,P,The ideal speaker for me would possess [pitch] pitch and the ability to speak at [speed] pace while maintaining [gender] tone.,,,P-P-U-P,The speech moved at [speed] pace. The pitch used in this speech is [pitch]. Please give me a [gender] voice.
P,P,U,P,"It is important to me that the speaker convey their message with the desired [pitch] pitch, along with speaking at [speed] pace and possessing [gender] tone.",,,P-P-U-P,The speech moved at [speed] pace. The pitch used in this speech is [pitch]. Please give me a [gender] voice.
P,P,U,P,A speaker with the characteristics of [pitch] pitch and [gender] voice who can deliver a speech at [speed] pace is what I am seeking.,,,P-P-U-P,The speech moved at [speed] pace. The pitch used in this speech is [pitch]. Please give me a [gender] voice.
P,U,P,P,I need a [volume] voice with a [pitch] pitch that embodies the [gender] gender.,,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. This speech is characterized by a [pitch] pitch. Can you generate a voice that represents the gender of a [gender]?
P,U,P,P,"Can you create a voice with [volume] volume, [gender] gender, and a [pitch] pitch?",,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. This speech is characterized by a [pitch] pitch. Can you generate a voice that represents the gender of a [gender]?
P,U,P,P,In search of a [gender] sounding voice that is [volume] in volume and has a [pitch] pitch.,,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. This speech is characterized by a [pitch] pitch. Can you generate a voice that represents the gender of a [gender]?
P,U,P,P,"Please provide a voice that has [volume] volume, [gender] gender, and a [pitch] pitch that matches the style of speech.",,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. This speech is characterized by a [pitch] pitch. Can you generate a voice that represents the gender of a [gender]?
P,U,P,P,"Could you make a voice that encompasses [volume] volume, [gender] gender, and a [pitch] pitch that aligns with the desired style of speech?",,,P-U-P-P,I'm looking for a voice that is [volume] in terms of volume. This speech is characterized by a [pitch] pitch. Can you generate a voice that represents the gender of a [gender]?
U,U,P,P,"The speaker's volume was [volume], and I was hoping you could help me find a voice that is [pitch] in pitch.",,,U-U-P-P,The speaker's volume was [volume]. Could you assist me in finding a voice that is [pitch] in pitch?
U,U,P,P,"With the volume of the speaker being [volume], I'm wondering if you can aid me in discovering a voice that has [pitch] pitch.",,,U-U-P-P,The speaker's volume was [volume]. Could you assist me in finding a voice that is [pitch] in pitch?
U,U,P,P,"The speaker's volume was [volume], so I was hoping you could help me locate a voice that has [pitch] pitch.",,,U-U-P-P,The speaker's volume was [volume]. Could you assist me in finding a voice that is [pitch] in pitch?
U,U,P,P,"Given the speaker's [volume] volume, would you be able to support me in finding a voice with [pitch] pitch?",,,U-U-P-P,The speaker's volume was [volume]. Could you assist me in finding a voice that is [pitch] in pitch?
U,U,P,P,Could you support me in finding a voice with [pitch] pitch to suit my needs since the speaker's volume was [volume]?,,,U-U-P-P,The speaker's volume was [volume]. Could you assist me in finding a voice that is [pitch] in pitch?
P,U,U,P,"The [gender] spoke with remarkable clarity and I require a voice with a [pitch] pitch level, thank you.",,,P-U-U-P,"[gender] spoke with remarkable clarity. I require a voice with a [pitch] pitch level, thank you."
P,U,U,P,"Thank you for your remarkable clarity, [gender], but I require a voice with a [pitch] pitch level.",,,P-U-U-P,"[gender] spoke with remarkable clarity. I require a voice with a [pitch] pitch level, thank you."
P,U,U,P,"My preference is a voice with a [pitch] pitch level, [gender], although you spoke with remarkable clarity.",,,P-U-U-P,"[gender] spoke with remarkable clarity. I require a voice with a [pitch] pitch level, thank you."
P,U,U,P,"Although [gender] spoke with remarkable clarity, I am in need of a voice with a [pitch] pitch level, thank you.",,,P-U-U-P,"[gender] spoke with remarkable clarity. I require a voice with a [pitch] pitch level, thank you."
P,P,P,P,"The [gender] speaker demonstrated remarkable clarity while proceeding at [speed] tempo, maintaining a consistent [volume] volume and using a [pitch] pitch.",,,P-P-P-P,"The presentation proceeded at [speed] tempo. [gender] spoke with remarkable clarity. Throughout the speech, the volume remained [volume]. The speaker uses a [pitch] pitch."
P,P,P,P,"Proceeding at [speed] tempo, the [gender] speaker maintained a [volume] volume and employed a [pitch] pitch, all while speaking with remarkable clarity.",,,P-P-P-P,"The presentation proceeded at [speed] tempo. [gender] spoke with remarkable clarity. Throughout the speech, the volume remained [volume]. The speaker uses a [pitch] pitch."
P,P,P,P,"With a [pitch] pitch, the [gender] speaker maintained a [volume] volume and proceeded at [speed] tempo while demonstrating remarkable clarity throughout the presentation.",,,P-P-P-P,"The presentation proceeded at [speed] tempo. [gender] spoke with remarkable clarity. Throughout the speech, the volume remained [volume]. The speaker uses a [pitch] pitch."
P,P,P,P,"Throughout the presentation, the [gender] speaker maintained a consistent [volume] volume while proceeding at [speed] tempo, utilizing a [pitch] pitch and speaking with remarkable clarity.",,,P-P-P-P,"The presentation proceeded at [speed] tempo. [gender] spoke with remarkable clarity. Throughout the speech, the volume remained [volume]. The speaker uses a [pitch] pitch."
P,P,P,P,"The [gender] speaker delivered the presentation at [speed] tempo, demonstrating remarkable clarity while maintaining a [volume] volume and utilizing a [pitch] pitch throughout the speech.",,,P-P-P-P,"The presentation proceeded at [speed] tempo. [gender] spoke with remarkable clarity. Throughout the speech, the volume remained [volume]. The speaker uses a [pitch] pitch."
U,U,P,U,The speech was delivered [volume] throughout.,,,U-U-P-U,The volume of the speech was [volume] throughout.
U,U,P,U,The speaker maintained a consistent [volume] level during the speech.,,,U-U-P-U,The volume of the speech was [volume] throughout.
U,U,P,U,"From start to finish, the speech was [volume].",,,U-U-P-U,The volume of the speech was [volume] throughout.
U,U,P,U,"Throughout the entirety of the speech, [volume] was sustained.",,,U-U-P-U,The volume of the speech was [volume] throughout.
P,U,P,U,"Could you assist me in finding a [gender]-specific voice, one that stays at [volume] throughout my speech?",,,P-U-P-U,"I'm seeking a voice with a [gender] identity; could you assist me with that? Throughout the speech, the volume remained [volume]."
P,U,P,U,I need help finding a voice that aligns with my [gender] identity while maintaining a steady [volume] during the entire speech ¨C could you aid me in this endeavor?,,,P-U-P-U,"I'm seeking a voice with a [gender] identity; could you assist me with that? Throughout the speech, the volume remained [volume]."
P,U,P,U,My aim is to acquire a [gender]-specific voice that remains at a continuous [volume] for the duration of my presentation; would you be able to help me achieve this?,,,P-U-P-U,"I'm seeking a voice with a [gender] identity; could you assist me with that? Throughout the speech, the volume remained [volume]."
P,U,P,U,Seeking a particular [gender]-related tone while keeping a steady [volume] across the speech ¨C I was curious if you'd be able to support me with that.,,,P-U-P-U,"I'm seeking a voice with a [gender] identity; could you assist me with that? Throughout the speech, the volume remained [volume]."
P,U,P,U,"In my search for a voice that reflects my [gender] identity and remains at a consistent [volume] throughout the talk, could you lend me your assistance?",,,P-U-P-U,"I'm seeking a voice with a [gender] identity; could you assist me with that? Throughout the speech, the volume remained [volume]."
U,P,U,P,"Delivered by the lecturer, this speech had a [speed] tempo and fell in the [pitch] range.",,,U-P-U-P,The pitch of this speech falls in the [pitch] range. The lecturer's speed was [speed].
U,P,U,P,This speech was delivered with [speed] by the lecturer and had a pitch in the [pitch] range.,,,U-P-U-P,The pitch of this speech falls in the [pitch] range. The lecturer's speed was [speed].
U,P,U,P,The lecturer's delivery of this speech had a [speed] tempo and fell in the [pitch] range.,,,U-P-U-P,The pitch of this speech falls in the [pitch] range. The lecturer's speed was [speed].
U,P,U,P,"With a pitch falling in the [pitch] range, the lecturer delivered this speech at a [speed] tempo.",,,U-P-U-P,The pitch of this speech falls in the [pitch] range. The lecturer's speed was [speed].
U,P,U,U,"The presentation flowed smoothly at a [speed] speed, maintaining a engaging pace throughout.",,,U-P-U-U,The presentation flowed at [speed] speed.
U,P,U,U,"Despite the length of the presentation and its [speed] pace, the flow never faltered and the audience remained captivated.",,,U-P-U-U,The presentation flowed at [speed] speed.
U,P,U,U,"With its engaging content and [speed] speed, the presentation flowed seamlessly from one topic to the next.",,,U-P-U-U,The presentation flowed at [speed] speed.
U,P,U,U,"The delivery of the presentation was well-timed and perfectly executed at a [speed] speed, leaving a lasting impression on the audience.",,,U-P-U-U,The presentation flowed at [speed] speed.
U,P,U,U,"The [speed] pace of the presentation allowed for a clear and concise delivery of information, keeping the audience's attention at all times.",,,U-P-U-U,The presentation flowed at [speed] speed.
U,P,P,P,"The presenter delivered the speech with a [speed] speed and at a [volume] volume, while maintaining a [pitch] tone.",,,U-P-P-P,The presenter's delivery was [speed]. The speech was delivered at a [volume] volume. I'm looking for a voice that has a [pitch] tone.
U,P,P,P,"With a [speed] pace, the presenter spoke at a [volume] volume and conveyed a [pitch] tone which I'm searching for.",,,U-P-P-P,The presenter's delivery was [speed]. The speech was delivered at a [volume] volume. I'm looking for a voice that has a [pitch] tone.
U,P,P,P,"A [pitch] tone was maintained by the presenter, along with a [speed] delivery and a [volume] volume.",,,U-P-P-P,The presenter's delivery was [speed]. The speech was delivered at a [volume] volume. I'm looking for a voice that has a [pitch] tone.
U,P,P,P,"The presenter conveyed the speech at a [volume] volume and [speed] speed, while keeping up a [pitch] tone that I'm searching for.",,,U-P-P-P,The presenter's delivery was [speed]. The speech was delivered at a [volume] volume. I'm looking for a voice that has a [pitch] tone.
U,P,P,P,"Speaking at a [volume] volume with a [speed] pace, the presenter delivered the speech with a [pitch] tone as I'm searching for.",,,U-P-P-P,The presenter's delivery was [speed]. The speech was delivered at a [volume] volume. I'm looking for a voice that has a [pitch] tone.
P,P,P,U,"Can you create a [speed] voice that is [volume], capable of expressing ideas clearly as [gender] does?",,,P-P-P-U,Can you create a voice that speaks at a [speed] rate? [gender] expressed their ideas clearly. I require a voice that is [volume] in terms of loudness.
P,P,P,U,"I need a voice that is [volume] in loudness and speaks at a [speed] rate, just like [gender] who expresses their ideas clearly.",,,P-P-P-U,Can you create a voice that speaks at a [speed] rate? [gender] expressed their ideas clearly. I require a voice that is [volume] in terms of loudness.
P,P,P,U,"A [speed] voice that is [volume] in terms of loudness is what I require, similar to how [gender] expresses their ideas clearly.",,,P-P-P-U,Can you create a voice that speaks at a [speed] rate? [gender] expressed their ideas clearly. I require a voice that is [volume] in terms of loudness.
P,P,P,U,"I want a voice that speaks at a [speed] rate, with clarity in expressing ideas like [gender], and with a [volume] in loudness.",,,P-P-P-U,Can you create a voice that speaks at a [speed] rate? [gender] expressed their ideas clearly. I require a voice that is [volume] in terms of loudness.
P,P,U,U,Could you provide me with a [gender]-appropriate voice speaking at a [speed] pace?,,,P-P-U-U,Could you provide me with a voice that matches the gender of a [gender]? I require a voice that speaks at a [speed] pace.
P,P,U,U,I need a voice that matches the gender of a [gender] and speaks at a [speed] pace.,,,P-P-U-U,Could you provide me with a voice that matches the gender of a [gender]? I require a voice that speaks at a [speed] pace.
P,P,U,U,"Looking for a [gender]-specific voice that speaks at [speed] pace, could you help me with that?",,,P-P-U-U,Could you provide me with a voice that matches the gender of a [gender]? I require a voice that speaks at a [speed] pace.
P,P,U,U,"For my project, I require a voice that matches [gender] and speaks at a [speed] pace, can you assist me with that?",,,P-P-U-U,Could you provide me with a voice that matches the gender of a [gender]? I require a voice that speaks at a [speed] pace.
P,P,U,U,"I'm looking for a [gender]-specific voice that matches my preferred [speed] pace, could you provide me with that?",,,P-P-U-U,Could you provide me with a voice that matches the gender of a [gender]? I require a voice that speaks at a [speed] pace.
P,U,U,U,Can you produce a voice that matches the [gender] gender?,,,P-U-U-U,"Could you generate a voice that aligns with the gender of a [gender], please?"
P,U,U,U,"I would like a voice that mirrors the gender of a [gender], can you create one?",,,P-U-U-U,"Could you generate a voice that aligns with the gender of a [gender], please?"
P,U,U,U,Is it possible for you to generate a voice that corresponds to the [gender] gender?,,,P-U-U-U,"Could you generate a voice that aligns with the gender of a [gender], please?"
P,U,U,U,Can you provide me with a voice that is consistent with the gender of a [gender] individual?,,,P-U-U-U,"Could you generate a voice that aligns with the gender of a [gender], please?"
P,U,U,U,"I am hoping for a voice that accurately represents the gender of a [gender], can you make that happen?",,,P-U-U-U,"Could you generate a voice that aligns with the gender of a [gender], please?"
U,U,U,P,Can you assist me in locating a voice with [pitch] pitching?,,,U-U-U-P,Can you help me find a voice that sounds [pitch] pitched?
U,U,U,P,I require your aid in finding a voice that has [pitch] pitch.,,,U-U-U-P,Can you help me find a voice that sounds [pitch] pitched?
U,U,U,P,Would you be able to help me find a voice that has [pitch] pitching?,,,U-U-U-P,Can you help me find a voice that sounds [pitch] pitched?
U,U,U,P,"I'm searching for a voice that has [pitch] pitch, can you assist me in locating one?",,,U-U-U-P,Can you help me find a voice that sounds [pitch] pitched?
U,U,U,P,Could you aid me in finding a voice with [pitch] pitched sound?,,,U-U-U-P,Can you help me find a voice that sounds [pitch] pitched?
U,P,P,U,I require a voice with a [volume] volume level and a [speed] speaking rate.,,,U-P-P-U,I'm looking for a voice with a [volume] volume level. Could you generate a voice with a [speed] speaking rate?
U,P,P,U,Can you create a voice that has a [volume] volume level as well as [speed] speaking rate?,,,U-P-P-U,I'm looking for a voice with a [volume] volume level. Could you generate a voice with a [speed] speaking rate?
U,P,P,U,In need of a voice that matches the [volume] volume level and [speed] speaking rate.,,,U-P-P-U,I'm looking for a voice with a [volume] volume level. Could you generate a voice with a [speed] speaking rate?
U,P,P,U,"My preference is a voice with [volume] volume level and [speed] speaking rate, can you provide that?",,,U-P-P-U,I'm looking for a voice with a [volume] volume level. Could you generate a voice with a [speed] speaking rate?
U,P,P,U,I am searching for a voice that possesses both [volume] volume level and [speed] speaking rate.,,,U-P-P-U,I'm looking for a voice with a [volume] volume level. Could you generate a voice with a [speed] speaking rate?
P,P,U,P,"The [gender]-specific voice used by the speaker had a [pitch] pitch, while the speech moved at [speed] pace.",,,P-P-U-P,The speech moved at [speed] pace. I need a [gender]-specific voice for this project. The speaker uses a [pitch] pitch.
P,P,U,P,"With a [pitch] pitch, the speaker used a [gender]-specific voice while delivering the speech at [speed] pace.",,,P-P-U-P,The speech moved at [speed] pace. I need a [gender]-specific voice for this project. The speaker uses a [pitch] pitch.
P,P,U,P,"The speech, moving at [speed] pace, was delivered by a speaker using a [pitch] pitch and a [gender]-specific voice.",,,P-P-U-P,The speech moved at [speed] pace. I need a [gender]-specific voice for this project. The speaker uses a [pitch] pitch.
P,P,U,P,"A [gender]-specific voice with a [pitch] pitch was used by the speaker, while delivering the speech at [speed] pace.",,,P-P-U-P,The speech moved at [speed] pace. I need a [gender]-specific voice for this project. The speaker uses a [pitch] pitch.
P,P,U,P,"The speaker delivered the speech with a [pitch] pitch and [gender]-specific voice, while the pace at which the speech moved was [speed].",,,P-P-U-P,The speech moved at [speed] pace. I need a [gender]-specific voice for this project. The speaker uses a [pitch] pitch.
P,U,P,P,I require a [volume] voice with a [pitch] pitch that matches the [gender] of the desired voice.,,,P-U-P-P,I need a voice that is [volume] in volume. Please provide a voice that is [pitch] in pitch. I'd like a voice that is specific to the gender of a [gender].
P,U,P,P,"Can you provide me with a voice that is [volume] in volume, [pitch] in pitch, and specific to the gender of a [gender]?",,,P-U-P-P,I need a voice that is [volume] in volume. Please provide a voice that is [pitch] in pitch. I'd like a voice that is specific to the gender of a [gender].
P,U,P,P,"Please give me a voice that possesses the qualities of [volume] in volume, [pitch] in pitch, and is gender-specific to a [gender].",,,P-U-P-P,I need a voice that is [volume] in volume. Please provide a voice that is [pitch] in pitch. I'd like a voice that is specific to the gender of a [gender].
P,U,P,P,"The voice I am seeking should showcase [volume] in volume, [pitch] in pitch, and should correspond to the gender of a [gender].",,,P-U-P-P,I need a voice that is [volume] in volume. Please provide a voice that is [pitch] in pitch. I'd like a voice that is specific to the gender of a [gender].
P,U,P,P,"My request is for a voice that demonstrates the attributes of being [volume] in volume, [pitch] in pitch, and specific to the gender of a [gender].",,,P-U-P-P,I need a voice that is [volume] in volume. Please provide a voice that is [pitch] in pitch. I'd like a voice that is specific to the gender of a [gender].
U,U,P,P,The [volume] volume and [pitch] pitch of the speech were carefully delivered.,,,U-U-P-P,The speech was delivered at a [volume] volume. This speech is delivered with a [pitch] pitch.
U,U,P,P,The speaker successfully maintained the [volume] volume and [pitch] pitch throughout the speech.,,,U-U-P-P,The speech was delivered at a [volume] volume. This speech is delivered with a [pitch] pitch.
U,U,P,P,The audience was impressed by the consistently [volume] volume and [pitch] pitch of the speaker's delivery.,,,U-U-P-P,The speech was delivered at a [volume] volume. This speech is delivered with a [pitch] pitch.
