gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
P,P,U,U,A voice matching a [gender] spoke at a [speed] pace.,,,P-P-U-U,The speech moved at [speed] pace. Could you provide me with a voice that matches the gender of a [gender]?
P,P,U,U,The [speed] paced speech was delivered in a voice appropriate for a [gender].,,,P-P-U-U,The speech moved at [speed] pace. Could you provide me with a voice that matches the gender of a [gender]?
P,P,U,U,"The voice matched the gender of a [gender], speaking at a [speed] pace.",,,P-P-U-U,The speech moved at [speed] pace. Could you provide me with a voice that matches the gender of a [gender]?
P,U,P,U,I need a [volume] voice that represents [gender].,,,P-U-P-U,I need a voice that is [volume] in volume. Can you generate a voice that represents the gender of a [gender]?
P,U,P,U,Can you create a [gender] voice with [volume] volume?,,,P-U-P-U,I need a voice that is [volume] in volume. Can you generate a voice that represents the gender of a [gender]?
P,U,P,U,Seeking a [volume] voice that matches [gender].,,,P-U-P-U,I need a voice that is [volume] in volume. Can you generate a voice that represents the gender of a [gender]?
P,U,P,U,Create a voice with [volume] volume and [gender] representation.,,,P-U-P-U,I need a voice that is [volume] in volume. Can you generate a voice that represents the gender of a [gender]?
U,P,U,P,The talk unfolded at a [speed] rate with a [pitch] voice.,,,U-P-U-P,The talk unfolded at [speed] rate. Could you assist me in finding a voice that is [pitch] in pitch?
U,P,U,P,Finding a [pitch] voice for the talk's [speed] rate.,,,U-P-U-P,The talk unfolded at [speed] rate. Could you assist me in finding a voice that is [pitch] in pitch?
U,P,U,P,Assistance needed in matching the [speed] rate talk with a [pitch] voice.,,,U-P-U-P,The talk unfolded at [speed] rate. Could you assist me in finding a voice that is [pitch] in pitch?
U,P,P,P,"A perfect voice requires [volume], [speed], and [pitch].",,,U-P-P-P,I require a voice that is [volume] in terms of loudness. The speed of speech was [speed]. The pitch of this speech falls in the [pitch] range.
U,P,P,P,"When it comes to a perfect voice, [volume], [speed], and [pitch] are crucial.",,,U-P-P-P,I require a voice that is [volume] in terms of loudness. The speed of speech was [speed]. The pitch of this speech falls in the [pitch] range.
U,U,P,P,The speech had a consistent [pitch] and [volume].,,,U-U-P-P,This speech has a [pitch] pitch. The volume of the speech was [volume] throughout.
U,U,P,P,"With a steady [volume], the speech maintained an unchanging [pitch].",,,U-U-P-P,This speech has a [pitch] pitch. The volume of the speech was [volume] throughout.
U,U,P,P,An even [volume] matched the [pitch] of the speech without variation.,,,U-U-P-P,This speech has a [pitch] pitch. The volume of the speech was [volume] throughout.
U,U,P,P,The [pitch] and [volume] remained unwavering during the entire speech.,,,U-U-P-P,This speech has a [pitch] pitch. The volume of the speech was [volume] throughout.
P,U,U,P,The [gender]-specific voice with a [pitch] pitch is needed for this project.,,,P-U-U-P,I need a [gender]-specific voice for this project. The voice has a [pitch] pitch.
P,U,U,P,A [gender]-specific voice that has a [pitch] pitch is necessary for this project.,,,P-U-U-P,I need a [gender]-specific voice for this project. The voice has a [pitch] pitch.
P,U,U,P,The required voice for this project should be [gender]-specific and with a [pitch] pitch.,,,P-U-U-P,I need a [gender]-specific voice for this project. The voice has a [pitch] pitch.
P,U,U,P,"For this project, a [pitch]-pitched [gender]-specific voice is required.",,,P-U-U-P,I need a [gender]-specific voice for this project. The voice has a [pitch] pitch.
P,U,U,P,A [pitch] pitch [gender]-specific voice is necessary for completing this project.,,,P-U-U-P,I need a [gender]-specific voice for this project. The voice has a [pitch] pitch.
P,P,P,U,The [volume] varied throughout the speech and I require a [gender] voice with a suitable [speed] speaking rate.,,,P-P-P-U,"The speech had a varying [volume] volume. I'm in need of a [gender] voice, if possible. Need a voice with a [speed] speaking rate."
P,P,P,U,Seeking a [gender] voice with a [volume] that fluctuates and a fitting [speed] speaking rate.,,,P-P-P-U,"The speech had a varying [volume] volume. I'm in need of a [gender] voice, if possible. Need a voice with a [speed] speaking rate."
P,P,P,U,Looking for a [gender] voice that can match the [volume] changes in the speech and has an appropriate [speed] speaking rate.,,,P-P-P-U,"The speech had a varying [volume] volume. I'm in need of a [gender] voice, if possible. Need a voice with a [speed] speaking rate."
P,P,P,U,A [volume] that changed throughout the speech and search for a fitting [gender] voice with a [speed] speaking rate.,,,P-P-P-U,"The speech had a varying [volume] volume. I'm in need of a [gender] voice, if possible. Need a voice with a [speed] speaking rate."
P,P,P,U,The speech had different levels of [volume] and I am in need of a [gender] voice with a matching [speed] speaking rate.,,,P-P-P-U,"The speech had a varying [volume] volume. I'm in need of a [gender] voice, if possible. Need a voice with a [speed] speaking rate."
U,P,P,U,Seeking a [volume] volume and [speed] tempo for voice creation.,,,U-P-P-U,Please create a voice that has a [volume] volume. Looking for a voice that speaks at a [speed] tempo.
U,P,P,U,Create a voice with a consistent [volume] volume and [speed] tempo.,,,U-P-P-U,Please create a voice that has a [volume] volume. Looking for a voice that speaks at a [speed] tempo.
U,P,P,U,In search of a voice with a [volume] volume and a [speed] tempo.,,,U-P-P-U,Please create a voice that has a [volume] volume. Looking for a voice that speaks at a [speed] tempo.
U,P,P,U,Requesting a voice that maintains a [volume] volume and speaks at a [speed] tempo.,,,U-P-P-U,Please create a voice that has a [volume] volume. Looking for a voice that speaks at a [speed] tempo.
P,U,P,P,Can you help me find a [gender]-specific voice that is [pitch] and [volume]?,,,P-U-P-P,May I have a voice that embodies the characteristics of a [gender] speaker? Could you assist me in finding a voice that is [pitch] in pitch? I'm looking for a voice that is [volume] in terms of volume.
P,U,P,P,Seeking a [pitch] and [volume] voice that represents a [gender].,,,P-U-P-P,May I have a voice that embodies the characteristics of a [gender] speaker? Could you assist me in finding a voice that is [pitch] in pitch? I'm looking for a voice that is [volume] in terms of volume.
P,U,P,P,In search of a [gender]-specific voice with [pitch] and [volume] characteristics.,,,P-U-P-P,May I have a voice that embodies the characteristics of a [gender] speaker? Could you assist me in finding a voice that is [pitch] in pitch? I'm looking for a voice that is [volume] in terms of volume.
P,U,P,P,Need assistance finding a voice that embodies [pitch] and [volume] while representing a [gender].,,,P-U-P-P,May I have a voice that embodies the characteristics of a [gender] speaker? Could you assist me in finding a voice that is [pitch] in pitch? I'm looking for a voice that is [volume] in terms of volume.
P,U,P,P,Looking for a [gender]-specific voice that is both [pitch] and [volume].,,,P-U-P-P,May I have a voice that embodies the characteristics of a [gender] speaker? Could you assist me in finding a voice that is [pitch] in pitch? I'm looking for a voice that is [volume] in terms of volume.
P,P,P,P,"The style of speech is characterized by a [pitch] pitch, [speed] pace, [volume] volume, and a gender-specific [gender] voice.",,,P-P-P-P,"The pitch of this speech is [pitch]. Please generate a voice that speaks at a [speed] pace. The volume of the speech was [volume] throughout. Could you generate a voice that aligns with the gender of a [gender], please?"
P,P,P,P,"A voice is needed that matches the [pitch] pitch, [speed] pace, [volume] volume, and gender of [gender] for this speech.",,,P-P-P-P,"The pitch of this speech is [pitch]. Please generate a voice that speaks at a [speed] pace. The volume of the speech was [volume] throughout. Could you generate a voice that aligns with the gender of a [gender], please?"
P,P,P,P,"This speech requires a [pitch] pitch, [speed] pace, [volume] volume, and gender-specific [gender] voice.",,,P-P-P-P,"The pitch of this speech is [pitch]. Please generate a voice that speaks at a [speed] pace. The volume of the speech was [volume] throughout. Could you generate a voice that aligns with the gender of a [gender], please?"
P,P,P,P,"To match the [pitch] pitch, [speed] pace, [volume] volume, and gender of [gender], a voice is needed for this speech.",,,P-P-P-P,"The pitch of this speech is [pitch]. Please generate a voice that speaks at a [speed] pace. The volume of the speech was [volume] throughout. Could you generate a voice that aligns with the gender of a [gender], please?"
P,P,P,P,"The speech's [pitch] pitch, [speed] pace, [volume] volume, and gender-specific [gender] voice must be matched by the generated voice.",,,P-P-P-P,"The pitch of this speech is [pitch]. Please generate a voice that speaks at a [speed] pace. The volume of the speech was [volume] throughout. Could you generate a voice that aligns with the gender of a [gender], please?"
P,U,U,U,In search of [gender]-like speaking style.,,,P-U-U-U,I'm looking for a voice that reflects the characteristics of a [gender].
P,U,U,U,Voice style reflective of [gender].,,,P-U-U-U,I'm looking for a voice that reflects the characteristics of a [gender].
P,U,U,U,Looking for [gender]-esque vocal traits.,,,P-U-U-U,I'm looking for a voice that reflects the characteristics of a [gender].
U,P,U,U,The talk had a [speed] tempo.,,,U-P-U-U,The tempo of the talk was [speed].
U,P,U,U,A tempo of [speed] characterized the talk.,,,U-P-U-U,The tempo of the talk was [speed].
U,P,U,U,The talk was delivered with a [speed] tempo.,,,U-P-U-U,The tempo of the talk was [speed].
P,P,U,P,"Generate a voice matching [gender], with a [pitch] pitch, and [speed] speed.",,,P-P-U-P,Could you please generate a voice that corresponds to the [gender] gender? Could you find a voice with a [pitch] pitch for me? The speaker's speed was [speed].
P,P,U,P,Please provide a [gender] voice with [pitch] pitch and [speed] speed.,,,P-P-U-P,Could you please generate a voice that corresponds to the [gender] gender? Could you find a voice with a [pitch] pitch for me? The speaker's speed was [speed].
P,P,U,P,"Find a voice for me that is [gender], [pitch], and [speed].",,,P-P-U-P,Could you please generate a voice that corresponds to the [gender] gender? Could you find a voice with a [pitch] pitch for me? The speaker's speed was [speed].
P,P,U,P,"Requesting a voice with [speed] speed, [pitch] pitch, and [gender] gender.",,,P-P-U-P,Could you please generate a voice that corresponds to the [gender] gender? Could you find a voice with a [pitch] pitch for me? The speaker's speed was [speed].
P,P,U,P,"I need a voice with [pitch] pitch, [speed] speed, and the [gender] gender.",,,P-P-U-P,Could you please generate a voice that corresponds to the [gender] gender? Could you find a voice with a [pitch] pitch for me? The speaker's speed was [speed].
U,U,U,P,The speech style incorporates [pitch].,,,U-U-U-P,The pitch used in this speech is [pitch].
U,U,U,P,The speaker employed [pitch] in their speech delivery.,,,U-U-U-P,The pitch used in this speech is [pitch].
U,U,U,P,The speech is characterized by the use of [pitch].,,,U-U-U-P,The pitch used in this speech is [pitch].
U,U,U,P,"Throughout the speech, the speaker maintained a consistent use of [pitch].",,,U-U-U-P,The pitch used in this speech is [pitch].
U,U,P,U,[volume] speech was explicitly audible.,,,U-U-P-U,The volume of the speaker's voice was [volume].
U,U,P,U,The speaker employed [volume] speech.,,,U-U-P-U,The volume of the speaker's voice was [volume].
U,U,P,U,"With [volume] speech, the message came through loud and clear.",,,U-U-P-U,The volume of the speaker's voice was [volume].
U,U,P,U,[volume] speech was used to convey the message.,,,U-U-P-U,The volume of the speaker's voice was [volume].
U,U,P,U,The audience was greatly impacted by the use of [volume] speech.,,,U-U-P-U,The volume of the speaker's voice was [volume].
P,P,U,U,Can you speak at [speed] rate in a [gender] voice?,,,P-P-U-U,Could you please generate a voice that corresponds to the [gender] gender? The talk unfolded at [speed] rate.
P,P,U,U,Generate a voice that matches the [gender] gender and speak at [speed] rate.,,,P-P-U-U,Could you please generate a voice that corresponds to the [gender] gender? The talk unfolded at [speed] rate.
P,P,U,U,Please utilize a [gender] voice and maintain a [speed] rate during the talk.,,,P-P-U-U,Could you please generate a voice that corresponds to the [gender] gender? The talk unfolded at [speed] rate.
P,P,U,U,Employ a speaking style that aligns with the [gender] gender and deliver the talk at [speed] rate.,,,P-P-U-U,Could you please generate a voice that corresponds to the [gender] gender? The talk unfolded at [speed] rate.
P,P,U,U,Could you manage a [gender] voice while keeping up with the [speed] rate of the talk?,,,P-P-U-U,Could you please generate a voice that corresponds to the [gender] gender? The talk unfolded at [speed] rate.
P,U,P,U,[gender] communicated their ideas with a [volume]-level voice.,,,P-U-P-U,Please produce a voice with a volume level of [volume]. [gender] expressed their ideas clearly.
P,U,P,U,The [gender] speaker spoke clearly at a [volume] volume.,,,P-U-P-U,Please produce a voice with a volume level of [volume]. [gender] expressed their ideas clearly.
P,U,P,U,"Using a [volume]-level voice, [gender] effectively conveyed their thoughts.",,,P-U-P-U,Please produce a voice with a volume level of [volume]. [gender] expressed their ideas clearly.
P,U,P,U,The [volume]-level voice used by [gender] effectively expressed their ideas.,,,P-U-P-U,Please produce a voice with a volume level of [volume]. [gender] expressed their ideas clearly.
U,P,U,P,The speaker used a [pitch] pitch and [speed] speed of speech.,,,U-P-U-P,The speed of speech was [speed]. The speaker uses a [pitch] pitch.
U,P,U,P,"With a [pitch] pitch, the speaker spoke at a [speed] speed.",,,U-P-U-P,The speed of speech was [speed]. The speaker uses a [pitch] pitch.
U,P,U,P,The [speed] speed of speech was accompanied by a [pitch] pitch.,,,U-P-U-P,The speed of speech was [speed]. The speaker uses a [pitch] pitch.
U,P,U,P,A [pitch] pitch and [speed] speed characterized the speaker's speech.,,,U-P-U-P,The speed of speech was [speed]. The speaker uses a [pitch] pitch.
U,P,U,P,The speaker's speech had a [pitch] pitch and [speed] speed.,,,U-P-U-P,The speed of speech was [speed]. The speaker uses a [pitch] pitch.
U,P,P,P,"In search of a [speed], [volume], and [pitch] speech.",,,U-P-P-P,In search of a voice with a [speed] speaking tempo. I require a voice that is [volume] in terms of loudness. The pitch of this speech falls in the [pitch] range.
U,P,P,P,"Need a voice with a [speed] tempo, [volume] loudness, and [pitch] range.",,,U-P-P-P,In search of a voice with a [speed] speaking tempo. I require a voice that is [volume] in terms of loudness. The pitch of this speech falls in the [pitch] range.
U,P,P,P,"Seeking a speaker with [speed], [volume], and [pitch] in their speech.",,,U-P-P-P,In search of a voice with a [speed] speaking tempo. I require a voice that is [volume] in terms of loudness. The pitch of this speech falls in the [pitch] range.
U,P,P,P,"Require a [speed], [volume], and [pitch] voice for my project.",,,U-P-P-P,In search of a voice with a [speed] speaking tempo. I require a voice that is [volume] in terms of loudness. The pitch of this speech falls in the [pitch] range.
U,P,P,P,"Looking for a voice with [speed], [volume], and [pitch] attributes in their delivery.",,,U-P-P-P,In search of a voice with a [speed] speaking tempo. I require a voice that is [volume] in terms of loudness. The pitch of this speech falls in the [pitch] range.
U,U,P,P,Can you make a [volume] voice with [pitch] pitch?,,,U-U-P-P,Could you create a voice with a [volume] volume level? The pitch of this speech falls in the [pitch] range.
U,U,P,P,Requesting for a speech with [volume] loudness and [pitch] pitch.,,,U-U-P-P,Could you create a voice with a [volume] volume level? The pitch of this speech falls in the [pitch] range.
U,U,P,P,Seeking a voice of [pitch] pitch and [volume] volume.,,,U-U-P-P,Could you create a voice with a [volume] volume level? The pitch of this speech falls in the [pitch] range.
U,U,P,P,Wondering if you could produce a speech with [volume] loudness and [pitch] tone.,,,U-U-P-P,Could you create a voice with a [volume] volume level? The pitch of this speech falls in the [pitch] range.
P,U,U,P,Please provide me with a [gender] voice of [pitch] pitch.,,,P-U-U-P,Please give me a [gender] voice. The voice has a [pitch] pitch.
P,U,U,P,I am in need of a [pitch] pitched [gender] voice.,,,P-U-U-P,Please give me a [gender] voice. The voice has a [pitch] pitch.
P,U,U,P,Can you supply me with a voice that is both [pitch] pitched and [gender] in tone?,,,P-U-U-P,Please give me a [gender] voice. The voice has a [pitch] pitch.
P,U,U,P,Requesting for a voice that has a [pitch] pitch and is [gender] in nature.,,,P-U-U-P,Please give me a [gender] voice. The voice has a [pitch] pitch.
P,U,U,P,in search of a [gender] voice that has a [pitch] pitch.,,,P-U-U-P,Please give me a [gender] voice. The voice has a [pitch] pitch.
P,P,P,U,"Seeking a [speed]-tempo, consistent [volume] speaker of [gender].",,,P-P-P-U,Looking for a voice that speaks at a [speed] tempo. The speaker maintained a consistent [volume] volume. I require a voice that corresponds to the gender of a [gender].
P,P,P,U,In need of a [gender]-appropriate voice that holds a steady [volume] and speaks at a [speed] tempo.,,,P-P-P-U,Looking for a voice that speaks at a [speed] tempo. The speaker maintained a consistent [volume] volume. I require a voice that corresponds to the gender of a [gender].
P,P,P,U,"A [gender]-matched, [volume]-consistent, [speed]-tempo speaker is what I'm searching for.",,,P-P-P-U,Looking for a voice that speaks at a [speed] tempo. The speaker maintained a consistent [volume] volume. I require a voice that corresponds to the gender of a [gender].
P,P,P,U,Desired is a [gender]-congruent speaker with a [volume] that remains constant at a [speed] tempo.,,,P-P-P-U,Looking for a voice that speaks at a [speed] tempo. The speaker maintained a consistent [volume] volume. I require a voice that corresponds to the gender of a [gender].
U,P,P,U,Could you generate a [volume] voice with the same [speed] delivery as the presenter?,,,U-P-P-U,Could you generate a voice that is [volume] in volume? The presenter's delivery was [speed].
U,P,P,U,The presenter's [speed] delivery matched the requested [volume] voice.,,,U-P-P-U,Could you generate a voice that is [volume] in volume? The presenter's delivery was [speed].
U,P,P,U,A requested [volume] voice with a [speed] delivery akin to the presenter's.,,,U-P-P-U,Could you generate a voice that is [volume] in volume? The presenter's delivery was [speed].
U,P,P,U,The [volume] voice requested had a matching [speed] delivery as the presenter.,,,U-P-P-U,Could you generate a voice that is [volume] in volume? The presenter's delivery was [speed].
U,P,P,U,The presenter's [speed] delivery was mirrored in the requested [volume] voice.,,,U-P-P-U,Could you generate a voice that is [volume] in volume? The presenter's delivery was [speed].
P,U,P,P,Please generate a [gender]-specific voice with [pitch] pitch and [volume] volume.,,,P-U-P-P,Could you provide me with a voice that matches the gender of a [gender]? The speaker's pitch is [pitch]. Please create a voice that has a [volume] volume.
P,U,P,P,"Create a voice with [volume] volume and [gender]-appropriate tone, [pitch].",,,P-U-P-P,Could you provide me with a voice that matches the gender of a [gender]? The speaker's pitch is [pitch]. Please create a voice that has a [volume] volume.
P,U,P,P,Generate a voice that matches [gender] with [volume] volume and [pitch] pitch.,,,P-U-P-P,Could you provide me with a voice that matches the gender of a [gender]? The speaker's pitch is [pitch]. Please create a voice that has a [volume] volume.
P,U,P,P,Produce a [gender]-specific voice with [volume] volume and [pitch] pitch.,,,P-U-P-P,Could you provide me with a voice that matches the gender of a [gender]? The speaker's pitch is [pitch]. Please create a voice that has a [volume] volume.
P,U,P,P,Design a voice with [pitch] pitch and [volume] volume to match the speaker's [gender].,,,P-U-P-P,Could you provide me with a voice that matches the gender of a [gender]? The speaker's pitch is [pitch]. Please create a voice that has a [volume] volume.
P,P,P,P,"I require a [pitch] pitch level, a [gender]-sounding voice, a [speed] tempo, and a [volume] volume.",,,P-P-P-P,"I require a voice with a [pitch] pitch level, thank you. I kindly request a voice that is [gender]-sounding. Looking for a voice that speaks at a [speed] tempo. Generate a voice that has a [volume] volume."
P,P,P,P,"A voice with [pitch], [gender], [speed], and [volume] that suit my needs.",,,P-P-P-P,"I require a voice with a [pitch] pitch level, thank you. I kindly request a voice that is [gender]-sounding. Looking for a voice that speaks at a [speed] tempo. Generate a voice that has a [volume] volume."
P,P,P,P,"In need of a voice possessing [pitch], [gender], [speed], and [volume].",,,P-P-P-P,"I require a voice with a [pitch] pitch level, thank you. I kindly request a voice that is [gender]-sounding. Looking for a voice that speaks at a [speed] tempo. Generate a voice that has a [volume] volume."
P,P,P,P,"Seeking a voice that encompasses [pitch], [gender], [speed], and [volume].",,,P-P-P-P,"I require a voice with a [pitch] pitch level, thank you. I kindly request a voice that is [gender]-sounding. Looking for a voice that speaks at a [speed] tempo. Generate a voice that has a [volume] volume."
P,P,P,P,"Requesting a voice exhibiting [pitch], [gender], [speed], and [volume].",,,P-P-P-P,"I require a voice with a [pitch] pitch level, thank you. I kindly request a voice that is [gender]-sounding. Looking for a voice that speaks at a [speed] tempo. Generate a voice that has a [volume] volume."
P,U,U,U,"Articulate and clear, [gender] expressed their ideas.",,,P-U-U-U,[gender] expressed their ideas clearly.
P,U,U,U,"With clarity and precision, [gender] presented their ideas.",,,P-U-U-U,[gender] expressed their ideas clearly.
P,P,P,U,The speaker's [speed] delivery and [volume] volume matched the [gender] gender.,,,P-P-P-U,The speaker's delivery was [speed]. The speech was delivered at a [volume] volume. Is it possible to generate a voice that matches the gender of a [gender]?
P,P,P,U,A [speed] delivery with a [volume] volume can be achieved to match the speaker's [gender] gender.,,,P-P-P-U,The speaker's delivery was [speed]. The speech was delivered at a [volume] volume. Is it possible to generate a voice that matches the gender of a [gender]?
P,P,P,U,Matching the [gender] gender requires a [speed] delivery and [volume] volume.,,,P-P-P-U,The speaker's delivery was [speed]. The speech was delivered at a [volume] volume. Is it possible to generate a voice that matches the gender of a [gender]?
P,P,P,U,"A voice can be generated to match the [gender] gender, including a [speed] delivery and [volume] volume.",,,P-P-P-U,The speaker's delivery was [speed]. The speech was delivered at a [volume] volume. Is it possible to generate a voice that matches the gender of a [gender]?
P,P,P,U,The [gender] gender's voice can be simulated with appropriate [speed] delivery and [volume] volume.,,,P-P-P-U,The speaker's delivery was [speed]. The speech was delivered at a [volume] volume. Is it possible to generate a voice that matches the gender of a [gender]?
P,U,P,U,I require a [volume]-[gender] voice.,,,P-U-P-U,I require a voice that is [volume] in terms of loudness. Please generate a voice that sounds like a [gender].
P,U,P,U,Please generate a [volume] voice with a [gender] sound.,,,P-U-P-U,I require a voice that is [volume] in terms of loudness. Please generate a voice that sounds like a [gender].
P,U,P,U,A [gender] voice with a [volume] tone is needed.,,,P-U-P-U,I require a voice that is [volume] in terms of loudness. Please generate a voice that sounds like a [gender].
P,U,P,U,Seeking a [gender] tone with [volume] volume.,,,P-U-P-U,I require a voice that is [volume] in terms of loudness. Please generate a voice that sounds like a [gender].
U,P,P,P,"I need a voice that is [volume], [speed], and [pitch].",,,U-P-P-P,I require a voice that is [volume] in terms of loudness. The presentation flowed at [speed] speed. The voice has a [pitch] pitch.
U,P,P,P,"The [volume], [speed], and [pitch] of the voice must meet my requirements.",,,U-P-P-P,I require a voice that is [volume] in terms of loudness. The presentation flowed at [speed] speed. The voice has a [pitch] pitch.
U,P,P,P,"A voice with [volume], [speed], and [pitch] characteristics is what I'm looking for.",,,U-P-P-P,I require a voice that is [volume] in terms of loudness. The presentation flowed at [speed] speed. The voice has a [pitch] pitch.
U,P,P,P,"The ideal voice for me is one with [volume], [speed], and [pitch] attributes.",,,U-P-P-P,I require a voice that is [volume] in terms of loudness. The presentation flowed at [speed] speed. The voice has a [pitch] pitch.
U,P,U,U,The presentation proceeded at a [speed] tempo with a style style of speech.,,,U-P-U-U,The presentation proceeded at [speed] tempo.
U,P,U,U,"Delivering a style style of speech, the presentation proceeded at [speed] tempo.",,,U-P-U-U,The presentation proceeded at [speed] tempo.
U,P,U,U,"At [speed] tempo, the presentation featured style style of speaking.",,,U-P-U-U,The presentation proceeded at [speed] tempo.
U,P,U,U,The style style of speech was maintained throughout the presentation at [speed] tempo.,,,U-P-U-U,The presentation proceeded at [speed] tempo.
U,P,U,U,"With a style style of speaking, the presenter advanced through the presentation at [speed] tempo.",,,U-P-U-U,The presentation proceeded at [speed] tempo.
P,P,P,P,"This [gender] speaker expressed their ideas clearly, delivering a [pitch] pitch, a [volume] volume, and at a [speed] rate.",,,P-P-P-P,The pitch of this speech falls in the [pitch] range. [gender] expressed their ideas clearly. Generate a voice that has a [volume] volume. The talk unfolded at [speed] rate.
P,P,P,P,"The [gender] speaker's clear ideas were delivered with a [pitch] pitch, [volume] volume, and [speed] rate.",,,P-P-P-P,The pitch of this speech falls in the [pitch] range. [gender] expressed their ideas clearly. Generate a voice that has a [volume] volume. The talk unfolded at [speed] rate.
P,P,P,P,"The [pitch] pitch, [gender]'s clear expression of ideas, [volume] volume, and [speed] rate were all notable aspects of their speech.",,,P-P-P-P,The pitch of this speech falls in the [pitch] range. [gender] expressed their ideas clearly. Generate a voice that has a [volume] volume. The talk unfolded at [speed] rate.
P,P,P,U,Generate a [gender]-specific voice with [speed] tempo and [volume] tone.,,,P-P-P-U,Can you generate a voice that represents the gender of a [gender]? Looking for a voice that speaks at a [speed] tempo. Please generate a [volume] voice.
P,P,P,U,Produce a [gender]-appropriate voice speaking at [speed] speed and [volume] volume.,,,P-P-P-U,Can you generate a voice that represents the gender of a [gender]? Looking for a voice that speaks at a [speed] tempo. Please generate a [volume] voice.
P,P,P,U,"Generate a voice that embodies [gender], [speed], and [volume] preferences.",,,P-P-P-U,Can you generate a voice that represents the gender of a [gender]? Looking for a voice that speaks at a [speed] tempo. Please generate a [volume] voice.
P,P,P,U,Please create a voice that matches [gender] identity and speaks at a [speed] tempo with [volume] volume.,,,P-P-P-U,Can you generate a voice that represents the gender of a [gender]? Looking for a voice that speaks at a [speed] tempo. Please generate a [volume] voice.
P,U,P,P,A [gender]-specific voice is requested with a [volume] volume and [pitch] pitch.,,,P-U-P-P,I would appreciate receiving a voice specifically tailored to a [gender]. Please generate a [volume] voice. The voice has a [pitch] pitch.
P,U,P,P,Please generate a voice with [volume] volume and [pitch] pitch that is specifically tailored to a [gender].,,,P-U-P-P,I would appreciate receiving a voice specifically tailored to a [gender]. Please generate a [volume] voice. The voice has a [pitch] pitch.
P,U,P,P,Requesting a voice with a [pitch] pitch and [volume] volume that is customized to a [gender].,,,P-U-P-P,I would appreciate receiving a voice specifically tailored to a [gender]. Please generate a [volume] voice. The voice has a [pitch] pitch.
P,U,P,P,Generate a customized voice with [pitch] pitch and [volume] volume for a [gender].,,,P-U-P-P,I would appreciate receiving a voice specifically tailored to a [gender]. Please generate a [volume] voice. The voice has a [pitch] pitch.
P,U,P,P,A [gender]-tailored voice is appreciated with [pitch] pitch and [volume] volume.,,,P-U-P-P,I would appreciate receiving a voice specifically tailored to a [gender]. Please generate a [volume] voice. The voice has a [pitch] pitch.
U,U,U,P,"""I require a [pitch] pitched voice, thank you.""",,,U-U-U-P,"I need a voice that is [pitch] pitched, please."
U,U,U,P,"""Could I have a [pitch] pitched voice, please?""",,,U-U-U-P,"I need a voice that is [pitch] pitched, please."
U,U,U,P,"""Please provide me with a voice that is [pitch] pitched.""",,,U-U-U-P,"I need a voice that is [pitch] pitched, please."
U,U,U,P,"""A voice of [pitch] pitch is needed, please.""",,,U-U-U-P,"I need a voice that is [pitch] pitched, please."
U,U,U,P,"""Kindly produce a [pitch] pitched voice for me.""",,,U-U-U-P,"I need a voice that is [pitch] pitched, please."
P,P,U,U,Can you generate a [speed] voice with a corresponding [gender] gender?,,,P-P-U-U,Can you create a voice that speaks at a [speed] rate? Could you please generate a voice that corresponds to the [gender] gender?
P,P,U,U,Please create a [speed] voice that matches the [gender] gender.,,,P-P-U-U,Can you create a voice that speaks at a [speed] rate? Could you please generate a voice that corresponds to the [gender] gender?
P,P,U,U,Generate a [gender] voice at a [speed] rate.,,,P-P-U-U,Can you create a voice that speaks at a [speed] rate? Could you please generate a voice that corresponds to the [gender] gender?
P,P,U,U,Create a [speed] voice with a corresponding [gender] gender.,,,P-P-U-U,Can you create a voice that speaks at a [speed] rate? Could you please generate a voice that corresponds to the [gender] gender?
P,P,U,U,Could you generate a [gender] voice that speaks at a [speed] rate?,,,P-P-U-U,Can you create a voice that speaks at a [speed] rate? Could you please generate a voice that corresponds to the [gender] gender?
U,U,P,P,The speaker delivered a [pitch] pitch speech with a [volume] volume.,,,U-U-P-P,The speaker's pitch is [pitch]. The speech was characterized by a [volume] volume.
U,U,P,P,"With a [volume] volume, the speaker's [pitch] pitch speech was distinct.",,,U-U-P-P,The speaker's pitch is [pitch]. The speech was characterized by a [volume] volume.
U,U,P,P,The [pitch] pitch showcased in the speaker's speech was accompanied by a [volume] volume.,,,U-U-P-P,The speaker's pitch is [pitch]. The speech was characterized by a [volume] volume.
U,U,P,P,A [volume] volume matched with a [pitch] pitch was observed in the speaker's speech.,,,U-U-P-P,The speaker's pitch is [pitch]. The speech was characterized by a [volume] volume.
U,U,P,P,The speaker used a [pitch] pitch and a [volume] volume to deliver the speech effectively.,,,U-U-P-P,The speaker's pitch is [pitch]. The speech was characterized by a [volume] volume.
P,U,P,U,I would appreciate a [gender]-specific voice that is [volume] in volume.,,,P-U-P-U,I would appreciate receiving a voice specifically tailored to a [gender]. Could you generate a voice that is [volume] in volume?
P,U,P,U,Can you create a voice that is tailored to a [gender] and [volume] in volume?,,,P-U-P-U,I would appreciate receiving a voice specifically tailored to a [gender]. Could you generate a voice that is [volume] in volume?
P,U,P,U,Please generate a [volume] voice that is specifically tailored to a [gender].,,,P-U-P-U,I would appreciate receiving a voice specifically tailored to a [gender]. Could you generate a voice that is [volume] in volume?
